"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name"
"1007","ENSG00000185730",159.144046671288,0.31744341551194,0.093891151789623,3.38097264184403,0.000722297340864892,0.0195894812446227,"chr8",143289676,143298061,0.584784164082995,0.642394563677908,"0.5652105700888721",8386,4005,"8","protein_coding",58.48,"ZNF696"
"1008","ENSG00000185811",5139.33054580417,-0.213886393042158,0.0727189826209767,-2.94127317700481,0.00326866131472731,0.0450562125112354,"chr7",50304124,50405101,0.434272811899622,0.467522647221828,"0.43327040265068245",100978,9772,"4","protein_coding",43.43,"IKZF1"
"1009","ENSG00000185838",100.629194150069,0.42140536827418,0.131901303662295,3.19485370177309,0.00139901738921405,0.0279556954954843,"chr22",19783224,19854939,0.528696525182665,0.617414216323369,"0.5102439807031777",71716,7128,"8","protein_coding",52.87,"GNB1L"
"1010","ENSG00000185862",9953.83147266399,-0.347270283164851,0.0968480448180025,-3.58572322050945,0.000336145331888769,0.0129490889634603,"chr17",31303766,31314112,0.371025417995554,0.364376435419954,"0.37943262411347517",10347,2069,"1","protein_coding",37.1,"EVI2B"
"1011","ENSG00000186047",33.7445758516769,-0.657729998689571,0.211913150173404,-3.10377151277004,0.00191070827655579,0.0331576385010952,"chr13",50711008,50843939,0.400189570607529,0.445241497408537,".",132932,3652,"4","protein_coding",40.02,"DLEU7"
"1012","ENSG00000186141",514.901441950831,-0.195011540241512,0.0562537050305321,-3.466643488383,0.000527000368383867,0.0168343216266847,"chr1",145824088,145842505,0.431100010858942,0.490716237072647,"0.42666408865638084",18418,2929,"5","protein_coding",43.11,"POLR3C"
"1013","ENSG00000186222",291.668603045237,0.273666214332641,0.076608118724718,3.57228736181379,0.000353876791982388,0.0132016460354657,"chr4",6716055,6717671,0.540507111935683,0.540507111935683,".",1617,1616,"7","protein_coding",54.05,"BLOC1S4"
"1014","ENSG00000186566",1198.31621842869,-0.261329992762068,0.0808016690767144,-3.23421527981009,0.00121977473744906,0.0260412428336992,"chr17",44395284,44503430,0.409488936355146,0.447539181628887,"0.4010180517925555",108147,9721,"4","protein_coding",40.95,"GPATCH8"
"1015","ENSG00000186577",397.294464890676,0.366689191414526,0.122289487297394,2.99853404833384,0.00271281842396653,0.0408476161696669,"chr6",34246380,34249470,0.616305402782271,0.620718163244606,"0.5848753004595865",3091,2689,"8","protein_coding",61.63,"C6orf1"
"1016","ENSG00000186660",870.647330892442,-0.280113281725895,0.0950407262847573,-2.94729736057183,0.00320564777541174,0.0446379687160941,"chr11",58579111,58621042,0.364709529714776,0.446705691734152,"0.3528339895242378",41932,5209,"4","protein_coding",36.47,"ZFP91"
"1017","ENSG00000186812",1103.91686027648,-0.237324058010305,0.0773021267099851,-3.07008446094472,0.00213998244003829,0.0351701461884553,"chr18",35241030,35267133,0.41491725406068,0.433848946742062,"0.4050296622931738",26104,8703,"3","protein_coding",41.49,"ZNF397"
"1018","ENSG00000186827",217.521073486073,0.555229384337563,0.170209408184103,3.26203698292054,0.00110614711496097,0.0249936902289562,"chr1",1211326,1214138,0.703874866690366,0.701481257146496,"0.7030079209633887",2813,2069,"8","protein_coding",70.39,"TNFRSF4"
"1019","ENSG00000186834",1216.83484311918,0.230730381611264,0.0679031907184107,3.39793136626061,0.000678974518189126,0.0190406702596963,"chr17",45148502,45152101,0.482222222222222,0.482222222222222,".",3600,3599,"5","protein_coding",48.22,"HEXIM1"
"1020","ENSG00000187024",118.503169669138,0.469190600283017,0.145048630381033,3.23471237922402,0.00121765324325981,0.0260412428336992,"chr9",127692978,127724873,0.541792074241284,0.602875467560674,"0.5695876820070643",31896,4181,"8","protein_coding",54.18,"PTRH1"
"1021","ENSG00000187051",936.479372582666,0.353630357355293,0.0939993026223969,3.76205298858286,0.000168524331156849,0.00873924175445368,"chr22",39529093,39532855,0.548232792984321,0.55534042158466,"0.5113598047891349",3763,4038,"7","protein_coding",54.82,"RPS19BP1"
"1022","ENSG00000187097",233.77187205186,-0.348498564391855,0.117202240633636,-2.97348039173782,0.00294443218901316,0.0425044620403732,"chr14",73958010,74019399,0.444730412119238,0.456184451361529,"0.43934177091688836",61390,10357,"4","protein_coding",44.47,"ENTPD5"
"1023","ENSG00000187239",4416.16955232474,-0.212822854358564,0.0685848076576232,-3.10306118260155,0.00191530039844858,0.0331846577750919,"chr9",129887187,130043194,0.437605763806984,0.496275270727556,"0.4355804686505258",156008,6582,"5","protein_coding",43.76,"FNBP1"
"1024","ENSG00000187531",2291.14385932111,0.223156211852172,0.0685881057450607,3.25357012601624,0.00113964592761944,0.0253690980830165,"chr17",81911939,81921323,0.576345231752797,0.581855847447275,"0.5597393957572744",9385,8667,"7","protein_coding",57.63,"SIRT7"
"1025","ENSG00000188186",3339.81431443569,0.334473390346916,0.11410561073958,2.93126155829686,0.00337588412612829,0.0460541666048659,"chr7",100148907,100155944,0.532395566922421,0.572718001202026,"0.487527432444819",7038,2090,"7","protein_coding",53.24,"LAMTOR4"
"1026","ENSG00000188243",152.06881495172,0.891260223129399,0.272833851864902,3.26667756598884,0.00108817541308962,0.0247164673264951,"chr13",75525219,75549439,0.399983485405227,0.417710594594713,"0.39187409243564725",24221,2901,"3","protein_coding",40,"COMMD6"
"1027","ENSG00000188290",158.216935034435,0.989276201846577,0.259065601094481,3.81863202859491,0.000134193757560822,0.00768079349269258,"chr1",998962,1000172,0.74318744838976,0.743269042805294,"0.7661278086931836",1211,1520,"8","protein_coding",74.32,"HES4"
"1028","ENSG00000188404",33922.5554440797,-0.36700062895179,0.103062701043886,-3.56094518418953,0.000369522227928184,0.0135720876589655,"chr1",169690667,169711698,0.388455686572841,0.423480514801547,"0.38445102663476083",21032,2715,"3","protein_coding",38.85,"SELL"
"1029","ENSG00000188483",171.285112388705,0.529759299210483,0.181601259508634,2.91715652547715,0.00353238458327997,0.0473045163302351,"chr9",129175552,129178262,0.649944669863519,0.649944669863519,".",2711,2710,"8","protein_coding",64.99,"IER5L"
"1030","ENSG00000188486",342.429487605784,0.408174910464569,0.133991836949149,3.04626699475337,0.00231701986088434,0.0370723177741495,"chr11",119093854,119095467,0.664188351920694,0.664188351920694,".",1614,1613,"8","protein_coding",66.42,"H2AFX"
"1031","ENSG00000188554",2772.82558754562,-0.29748966438244,0.10001852763308,-2.97434556799103,0.00293614208154036,0.0425044620403732,"chr17",43170481,43211689,0.441554029459584,0.449292734475059,"0.43614183695247916",41209,8458,"4","protein_coding",44.16,"NBR1"
"1032","ENSG00000188677",414.185693496223,-0.378340656940806,0.103253141713,-3.66420479477935,0.000248108212389652,0.0111279247693264,"chr22",43999211,44172949,0.507876757665233,0.531971257629753,"0.50462436322961",173739,7378,"6","protein_coding",50.79,"PARVB"
"1033","ENSG00000188976",1294.41796977314,0.237046664078258,0.0812574655183369,2.91722935937209,0.00353155978567166,0.0473045163302351,"chr1",944204,959309,0.595458758109361,0.578872652235629,"0.5931185214893829",15106,5732,"7","protein_coding",59.55,"NOC2L"
"1034","ENSG00000189045",7.17361349221094,-1.58377111406826,0.417650258993922,-3.79209896309753,0.000149379359695296,0.00828157670869226,"chr5",75611459,75671846,0.413227793601378,0.450746215447774,"0.40957256001393133",60388,3273,"4","protein_coding",41.32,"ANKDD1B"
"1035","ENSG00000189067",21918.4977385663,-0.339463519040806,0.114721909724552,-2.95901210026804,0.00308626982701315,0.043713723451465,"chr16",11547722,11636381,0.491360252650575,0.514032158058013,"0.49039257826911764",88660,5044,"6","protein_coding",49.14,"LITAF"
"1036","ENSG00000189079",518.808395322592,-0.352793971574293,0.10294478098628,-3.42702143998258,0.000610240886303133,0.0181867092268667,"chr12",45729665,45908040,0.360951024801543,0.389821029863208,"0.35804477390303635",178376,12361,"2","protein_coding",36.1,"ARID2"
"1037","ENSG00000189343",1274.84008982476,0.485377232501392,0.114651175049718,4.23351293426263,2.30068943823349e-05,0.00311520217666481,"chr17",19445970,19446852,0.608154020385051,0.608154020385051,".",883,882,"8","processed_pseudogene",60.82,"RPS2P46"
"1038","ENSG00000196083",818.612312250584,-0.472630490118407,0.157262584183784,-3.00535879256613,0.00265267734103423,0.0404082592794348,"chr3",190514051,190659750,0.379354838709677,0.385053892766217,"0.3802489301498302",145700,11537,"1","protein_coding",37.94,"IL1RAP"
"1039","ENSG00000196305",921.328879762436,-0.208195090235287,0.0707084803847302,-2.9444147166292,0.00323566107470838,0.0448420783559037,"chr9",92210207,92293756,0.412280071813285,0.424067156682494,"0.4128290641295505",83550,7368,"3","protein_coding",41.23,"IARS"
"1040","ENSG00000196419",4658.98120852861,-0.259281256527252,0.0850497357887094,-3.04858391531502,0.00229922688461666,0.0368852100746991,"chr22",41621119,41664048,0.46219426974144,0.499748266734429,"0.46568367604400374",42930,3275,"5","protein_coding",46.22,"XRCC6"
"1041","ENSG00000196544",622.709836433369,0.431984814061741,0.111780149287072,3.86459328259015,0.000111274458866532,0.00713414763842532,"chr17",8188333,8190907,0.614757281553398,0.614757281553398,".",2575,2574,"8","protein_coding",61.48,"BORCS6"
"1042","ENSG00000196549",4537.87401473677,-0.550478362679439,0.151997530915966,-3.62162700513721,0.000292756018887668,0.0119904406471735,"chr3",155024124,155183729,0.375211458215857,0.400665709151021,"0.3755115115235095",159606,9587,"2","protein_coding",37.52,"MME"
"1043","ENSG00000196642",1642.41191641683,0.370732860482429,0.099805685199897,3.71454651846638,0.000203568421180678,0.009694344970872,"chr9",136807943,136841187,0.570642201834862,0.634609027650682,"0.5629580902362142",33245,11486,"8","protein_coding",57.06,"RABL6"
"1044","ENSG00000196683",1165.42689700819,0.793976158987461,0.191709180524004,4.14156566116063,3.4494309167309e-05,0.00396422192832498,"chr7",22812628,22822852,0.416136919315403,0.413986406237331,"0.3838803489821354",10225,1745,"2","protein_coding",41.61,"TOMM7"
"1045","ENSG00000196756",342.25830449189,0.39208087522125,0.0912706748058166,4.29580340076836,1.74061794069843e-05,0.00276058001545837,"chr20",38420588,38435353,0.513070567519978,0.537191463250282,"0.5056531990180058",14766,4178,"7","processed_transcript",51.31,"SNHG17"
"1046","ENSG00000196914",346.145029204813,-0.640540768554151,0.177916895759159,-3.6002245083077,0.000317942537186107,0.0124595019324076,"chr11",120336914,120489936,0.373924181332218,0.391092399820048,"0.3706336994882961",153023,24512,"2","protein_coding",37.39,"ARHGEF12"
"1047","ENSG00000196976",239.663344696791,0.471364789613593,0.120529796175088,3.91077397101764,9.20008377272872e-05,0.00657190236111771,"chrX",154477769,154479257,0.633310946944258,0.646007978151379,"0.5892857142857143",1489,946,"8","protein_coding",63.33,"LAGE3"
"1048","ENSG00000197054",81.7959377497773,-0.55819210141646,0.157918275306768,-3.53468970156958,0.000408254270466623,0.0144958228636916,"chr19",11965037,11980381,0.437536656891496,0.43827290534988,"0.44058257058166844",15345,2841,"3","protein_coding",43.75,"ZNF763"
"1049","ENSG00000197063",651.863097991552,0.266026828321095,0.0726780265406526,3.66034743901985,0.000251873485340888,0.0111463232146953,"chr17",81918270,81927714,0.602964531498147,0.573501292553115,"0.717391304347826",9445,5216,"7","protein_coding",60.3,"MAFG"
"1050","ENSG00000197099",14.9619074649331,-1.14926073620245,0.340726380272119,-3.37297257489897,0.000743613588492229,0.0197183970807485,"chr3",186579476,186772986,0.432399191777212,0.457531508303734,"0.4289452760020388",193511,11113,"4","antisense",43.24,"RP11-573D15.8"
"1051","ENSG00000197111",4695.23847581803,-0.261875938992754,0.0814719389571911,-3.21430841519993,0.00130759141727511,0.0271189894525045,"chr12",53452102,53481162,0.437906472592134,0.456774079750526,"0.4363589527170709",29061,7911,"4","protein_coding",43.79,"PCBP2"
"1052","ENSG00000197114",322.116055222585,0.427031047645723,0.0999257127778435,4.27348512984947,1.924411241693e-05,0.00292189454861159,"chr20",63707465,63736142,0.496094567264105,0.639271840348038,"0.4840559479637112",28678,4308,"8","protein_coding",49.61,"ZGPAT"
"1053","ENSG00000197142",1332.56396003238,-0.165889422296906,0.0565027339918214,-2.93595390129118,0.00332523733989636,0.0456722984822707,"chr10",112374018,112428380,0.428857862884683,0.457159746731058,"0.42816438557340764",54363,4213,"4","protein_coding",42.89,"ACSL5"
"1054","ENSG00000197323",1628.50456625932,-0.311924453533064,0.103954858546623,-3.00057599898679,0.00269469499173995,0.0407098633889506,"chr1",114392777,114511160,0.382002635491283,0.385343269899003,"0.37073287515183356",118384,9604,"1","protein_coding",38.2,"TRIM33"
"1055","ENSG00000197442",1421.50305334043,-0.42564010622393,0.106818657686808,-3.9846981364614,6.75659607624518e-05,0.00563197690619678,"chr6",136557047,136792518,0.398943398790514,0.463320319686701,"0.39418953841141724",235472,5272,"4","protein_coding",39.89,"MAP3K5"
"1056","ENSG00000197457",1348.36316956703,0.386059833197766,0.125248919188527,3.08234063574362,0.00205379668157815,0.0345362429275086,"chr20",63639705,63657682,0.593781288241184,0.635850684331759,"0.6887124538914517",17978,3024,"8","protein_coding",59.38,"STMN3"
"1057","ENSG00000197467",22.6543678684384,-1.20589984024139,0.38410879177814,-3.13947471667849,0.00169251019143659,0.0311449339892754,"chr10",69801931,69964275,0.519104376482183,0.565449347659311,"0.5179645986963746",162345,5715,"7","protein_coding",51.91,"COL13A1"
"1058","ENSG00000197530",776.532117165803,0.507349990852275,0.140814150125863,3.60297591114808,0.000314594693132778,0.0123817920004363,"chr1",1615415,1630610,0.664056330613319,0.663751217925454,"0.6591034983408199",15196,10325,"8","protein_coding",66.41,"MIB2"
"1059","ENSG00000197548",848.677730136301,-0.263481188025078,0.0905266138581485,-2.91053842395942,0.00360806599605197,0.0479244139329187,"chr3",11272309,11557665,0.432651030113156,0.490509464490587,"0.4182099061356415",285357,9070,"5","protein_coding",43.27,"ATG7"
"1060","ENSG00000197579",1029.44759271443,-0.41181225521918,0.125620174806814,-3.27823341953225,0.00104458978000706,0.0241439961381505,"chr9",32540544,32552553,0.420233139050791,0.39738413318112,"0.40980300915154333",12010,4095,"2","protein_coding",42.02,"TOPORS"
"1061","ENSG00000197586",1118.46837973701,0.273238872055434,0.0781534881008787,3.49618268736443,0.000471965454150018,0.015764106653774,"chr20",25195693,25226729,0.507909913973644,0.591098418822807,"0.4992737573522849",31037,5382,"8","protein_coding",50.79,"ENTPD6"
"1062","ENSG00000197872",1653.02646295645,-0.285222618800269,0.0803073292776588,-3.55163870303948,0.000382840152221625,0.0139203441320825,"chr2",16549459,16666331,0.429791311936889,0.421217085791564,"0.41497705646047733",116873,5432,"3","protein_coding",42.98,"FAM49A"
"1063","ENSG00000197943",3006.32434672377,-0.229751287733427,0.0667774107483747,-3.44055400110013,0.000580524580131417,0.0176137758894723,"chr16",81739097,81962693,0.469939221009226,0.47685009798343,"0.47006276960404203",223597,13374,"5","protein_coding",46.99,"PLCG2"
"1064","ENSG00000197971",4857.63679379504,-0.295451003702365,0.0855600810819964,-3.45314076338029,0.000554099780200523,0.0171856177982193,"chr18",76978827,77133683,0.483071478848228,0.50532108126117,"0.4808955638158888",154857,23381,"6","protein_coding",48.31,"MBP"
"1065","ENSG00000197976",3098.94678340314,0.293022431300479,0.0808310809688135,3.62512078013077,0.000288826434274646,0.0118562597816271,"chrX",1591593,1602514,0.609229078923274,0.613989331517505,"0.6080262378144842",10922,4139,"8","protein_coding",60.92,"AKAP17A"
"1066","ENSG00000197982",266.829332203833,0.674951048523818,0.139929275065216,4.82351565252694,1.41049692574767e-06,0.000710890450576824,"chr1",37806979,37809454,0.632471728594507,0.641440341109055,"0.7589285714285714",2476,2229,"8","protein_coding",63.25,"C1orf122"
"1067","ENSG00000198258",1977.37429331434,0.40355095949258,0.119411490120723,3.37949856487509,0.000726181865096089,0.0196099085613235,"chr19",9827892,9830115,0.523830935251799,0.508112248051143,"0.6011941016756104",2224,2011,"6","protein_coding",52.38,"UBL5"
"1068","ENSG00000198265",1032.81500387655,-0.240360371981337,0.0818789381952997,-2.93555799915265,0.00332948362392076,0.0456960294042498,"chr17",67070438,67245989,0.381664691943128,0.400565236173562,"0.37759779566269625",175552,15641,"2","protein_coding",38.17,"HELZ"
"1069","ENSG00000198478",248.124958648957,-0.793557950892612,0.182114490933492,-4.35746736476023,1.31576110030528e-05,0.00251296520041463,"chr6",79631283,79703659,0.388369233319977,0.392143932912283,"0.3883968348296743",72377,4649,"2","protein_coding",38.84,"SH3BGRL2"
"1070","ENSG00000198520",550.932550691809,0.382519486776243,0.13128685840642,2.91361596597957,0.00357269113894667,0.0475953956580929,"chr1",44674692,44725591,0.475383104125737,0.591105503984685,"0.4697416675801286",50900,3891,"8","protein_coding",47.54,"C1orf228"
"1071","ENSG00000198538",201.83224380837,0.528189313206193,0.176619940612853,2.99054178918548,0.00278483021892353,0.0415184548004507,"chr19",52797409,52857600,0.451023391812865,0.411294623727643,"0.47472720185119155",60192,5966,"2","protein_coding",45.1,"ZNF28"
"1072","ENSG00000198598",290.742908724313,0.612952029339753,0.161963421232425,3.78450902478861,0.000154012319178727,0.00838307422527667,"chr12",131828393,131851783,0.619255269120602,0.662243769896658,"0.6100055933811694",23391,3993,"8","protein_coding",61.93,"MMP17"
"1073","ENSG00000198646",726.961866264293,-0.347098567461861,0.101728504153314,-3.41200895806698,0.000644859940240145,0.018780640057331,"chr20",34689097,34825649,0.434812856546542,0.473659086963997,"0.4318841316336801",136553,11491,"5","protein_coding",43.48,"NCOA6"
"1074","ENSG00000198663",1815.17507145012,-0.226770758777211,0.0547341239031586,-4.14313306957169,3.42593021701273e-05,0.00396422192832498,"chr6",36871870,36928964,0.428356248358,0.482939608859526,"0.42014933134879223",57095,7327,"5","protein_coding",42.84,"C6orf89"
"1075","ENSG00000198668",9432.32998699402,-0.167328329170379,0.0539713792699706,-3.10031597179284,0.00193314299186796,0.0333729271593266,"chr14",90396502,90408261,0.470918367346939,0.455379874220976,"0.49647102084965783",11760,7698,"4","protein_coding",47.09,"CALM1"
"1076","ENSG00000198712",33826.717933168,-0.578015460313091,0.127219919267311,-4.54343520764686,5.53448219730602e-06,0.00148035963951276,"chrM",7586,8269,0.461988304093567,0.461988304093567,".",684,683,"4","protein_coding",46.2,"MT-CO2"
"1077","ENSG00000198727",28481.2988143578,-0.740261398390334,0.15608054789681,-4.74281650317979,2.10767168385743e-06,0.000796699896498108,"chrM",14747,15887,0.462751971954426,0.462751971954426,".",1141,1140,"4","protein_coding",46.28,"MT-CYB"
"1078","ENSG00000198740",1450.65202992479,-0.353852290434857,0.0821620021611882,-4.30676323759319,1.65660759126991e-05,0.00273249892145466,"chr17",49289206,49362473,0.415160779603647,0.428121758124597,"0.40290456356338533",73268,8932,"3","protein_coding",41.52,"ZNF652"
"1079","ENSG00000198755",14327.9019243497,0.378407569467953,0.101517446517916,3.72751268326247,0.000193378832080039,0.00945731948587661,"chr6",35468408,35470785,0.570227081581161,0.600136812616351,"0.6037703458649673",2378,1720,"8","protein_coding",57.02,"RPL10A"
"1080","ENSG00000198763",24684.7444969085,-0.85290997262841,0.159850814636488,-5.3356623459692,9.51964091243812e-08,0.000107952727947048,"chrM",4470,5511,0.429942418426104,0.429942418426104,".",1042,1041,"3","protein_coding",42.99,"MT-ND2"
"1081","ENSG00000198786",18597.593383371,-0.852445070718463,0.161852575840158,-5.2667995321886,1.38822657067903e-07,0.000125939914492001,"chrM",12337,14148,0.449227373068433,0.449227373068433,".",1812,1811,"4","protein_coding",44.92,"MT-ND5"
"1082","ENSG00000198804",84114.8973169208,-0.640699463131331,0.118197863063058,-5.42056722962513,5.94102244129758e-08,9.51052341629364e-05,"chrM",5904,7445,0.462386511024643,0.462386511024643,".",1542,1541,"4","protein_coding",46.24,"MT-CO1"
"1083","ENSG00000198840",6975.62874216752,-0.534042712698347,0.169433181919249,-3.15193698571316,0.0016219127120965,0.0304637518098124,"chrM",10059,10404,0.401734104046243,0.401734104046243,".",346,345,"2","protein_coding",40.17,"MT-ND3"
"1084","ENSG00000198841",56.3102138115301,-0.496375683485042,0.167305458621986,-2.96688277581287,0.00300835633445078,0.0430809923695934,"chr1",52032103,52033816,0.5536756126021,0.5536756126021,".",1714,1713,"7","protein_coding",55.37,"KTI12"
"1085","ENSG00000198843",1691.65469239408,0.420863905297027,0.134566235627092,3.12755947534505,0.00176264153100428,0.0317906241933815,"chr3",150602875,150630445,0.378622465634181,0.374234849624084,"0.3860369262714333",27571,4126,"1","protein_coding",37.86,"SELENOT"
"1086","ENSG00000198886",47132.8634290246,-0.780513348652586,0.14413309744681,-5.41522636007057,6.12112180662545e-08,9.51052341629364e-05,"chrM",10760,12137,0.44267053701016,0.44267053701016,".",1378,1377,"3","protein_coding",44.27,"MT-ND4"
"1087","ENSG00000198888",29558.9998834611,-0.79963435873195,0.149666804275352,-5.34276363154523,9.15400964738232e-08,0.000107952727947048,"chrM",3307,4262,0.476987447698745,0.476987447698745,".",956,955,"5","protein_coding",47.7,"MT-ND1"
"1088","ENSG00000198890",223.608879000035,0.361082023110587,0.122142809556368,2.9562282415319,0.00311426538600873,0.0438627730848292,"chr1",107056679,107059294,0.503058103975535,0.503058103975535,".",2616,2615,"6","protein_coding",50.31,"PRMT6"
"1089","ENSG00000198899",19326.2214573909,-0.708028781877815,0.147140148265692,-4.81193467740241,1.49476213798955e-06,0.000713709585044271,"chrM",8527,9207,0.441997063142438,0.441997063142438,".",681,680,"3","protein_coding",44.2,"MT-ATP6"
"1090","ENSG00000198900",3611.74908900374,-0.366737185722992,0.115048425358754,-3.18767670725958,0.00143420793773656,0.0283158529078261,"chr20",41028818,41124487,0.398567994146545,0.42156412090697,"0.3972980509837904",95670,3717,"3","protein_coding",39.86,"TOP1"
"1091","ENSG00000198938",27748.3539347215,-0.580352662003413,0.127726871311616,-4.54370060147739,5.52751527051535e-06,0.00148035963951276,"chrM",9207,9990,0.465561224489796,0.465561224489796,".",784,783,"4","protein_coding",46.56,"MT-CO3"
"1092","ENSG00000198948",88.4847766838829,-0.54005218397007,0.173532620882761,-3.11210757506469,0.00185756796241034,0.0325492275529555,"chr4",169986597,170033031,0.429094433078497,0.420710738161743,"0.4153753208914773",46435,8730,"3","protein_coding",42.91,"MFAP3L"
"1093","ENSG00000200183",11.2185922468333,-1.38232587061577,0.323556647541452,-4.27228394508159,1.93480985426652e-05,0.00292189454861159,"chr12",50656973,50657078,0.415094339622642,0.415094339622642,".",106,105,"2","snRNA",41.51,"RNU6-238P"
"1094","ENSG00000200953",19.3154266572946,-1.08882962268603,0.322044992014256,-3.38098604134739,0.000722262118863886,0.0195894812446227,"chr12",51156868,51156977,0.381818181818182,0.381818181818182,".",110,109,"1","misc_RNA",38.18,"Y_RNA"
"1095","ENSG00000202150",21.5378236072264,-0.831757927824692,0.27827034196727,-2.98902830227781,0.00279866206435044,0.0416562136961234,"chr20",35030317,35030420,0.403846153846154,0.403846153846154,".",104,103,"2","snRNA",40.38,"RNU6-407P"
"1096","ENSG00000202382",12.2252195146643,-1.18127101909151,0.335653686650668,-3.51931489529837,0.000432662838104778,0.0150387634761937,"chr2",85367585,85367686,0.441176470588235,0.441176470588235,".",102,101,"3","misc_RNA",44.12,"Y_RNA"
"1097","ENSG00000203739",122.823487870829,-0.531245769201924,0.157803979943365,-3.36649157640122,0.00076130907320227,0.020019118585771,"chr1",173417793,173461362,0.403098462244664,0.493480043578922,"0.4124084249084249",43570,2278,"5","antisense",40.31,"RP11-296O14.3"
"1098","ENSG00000203747",13579.2039205331,-0.401097766648605,0.120197454811275,-3.33699051513511,0.000846908383225273,0.0212800040101316,"chr1",161541759,161550737,0.447377213498162,0.472268492300199,"0.4328176910831412",8979,2875,"5","protein_coding",44.74,"FCGR3A"
"1099","ENSG00000203875",1683.60168591456,0.83806516785733,0.18377085286744,4.56038133784934,5.1060809767737e-06,0.00146512867425152,"chr6",85660950,85678736,0.408950357002305,0.415148219013744,"0.4036679194201364",17787,4108,"2","processed_transcript",40.9,"SNHG5"
"1100","ENSG00000204131",2661.3608256896,-0.371408900452224,0.084838801686313,-4.37781879363984,1.19872948324569e-05,0.00237242588513813,"chrX",71910818,72161750,0.453308253597574,0.470808229436376,"0.4532841779868616",250933,17691,"5","protein_coding",45.33,"NHSL2"
"1101","ENSG00000204177",37.8721380581258,-0.846336315674244,0.276165693751433,-3.06459612770006,0.00217964116011248,0.0355962279109639,"chr10",46786674,46811989,0.412150418707537,0.424626686492153,"0.40203109407651016",25316,4550,"3","transcribed_unprocessed_pseudogene",41.22,"BMS1P1"
"1102","ENSG00000204237",615.753589724775,0.544975108022547,0.119791902763577,4.54934845720014,5.3812270693289e-06,0.00148035963951276,"chr17",81665036,81666635,0.62125,0.642131432630678,".",1600,2621,"8","protein_coding",62.12,"OXLD1"
"1103","ENSG00000204262",12.9441322520926,-1.19049595872083,0.361854759434733,-3.28998286655272,0.00100193483371939,0.0235091525810728,"chr2",189031896,189179879,0.34621986160666,0.478264628911422,"0.33094924956879435",147984,7102,"5","protein_coding",34.62,"COL5A2"
"1104","ENSG00000204351",1669.16473026314,0.198609003625493,0.06784921088206,2.92721169551594,0.0034201599369943,0.0465182772839765,"chr6",31959080,31969755,0.541775946047209,0.575891533417908,"0.5182526418166484",10676,6788,"7","protein_coding",54.18,"SKIV2L"
"1105","ENSG00000204387",256.210973716751,0.658307796366,0.137063696373158,4.80293333527025,1.5635795422313e-06,0.000727425313185761,"chr6",31834608,31839766,0.488466757123474,0.498639569857619,"0.48581909179989446",5159,1796,"5","protein_coding",48.85,"C6orf48"
"1106","ENSG00000204420",328.165031315425,-0.86184052607366,0.216770520188628,-3.97581979931454,7.01372212205548e-05,0.00581082073893035,"chr6",31718594,31726714,0.535155768993966,0.536429530421739,"0.5441802052769465",8121,3035,"7","protein_coding",53.52,"C6orf25"
"1107","ENSG00000204498",255.58442632355,0.387512934451291,0.118046303764737,3.28271976413251,0.00102810814010942,0.0238847555622858,"chr6",31546870,31558829,0.481020066889632,0.627370407395348,"0.4588030881962536",11960,1773,"8","protein_coding",48.1,"NFKBIL1"
"1108","ENSG00000204842",857.622905362805,-0.263574366393344,0.0606541787631341,-4.34552691616931,1.38941732473311e-05,0.0025989265917482,"chr12",111452214,111599676,0.419881597417657,0.480835929279797,"0.4053351928247836",147463,17329,"5","protein_coding",41.99,"ATXN2"
"1109","ENSG00000204922",189.869363179334,0.576090917402755,0.142016907068923,4.05649530955613,4.98145624018431e-05,0.00477952665578935,"chr11",62670273,62673687,0.528550512445095,0.549240765995816,"0.46344086021505376",3415,2395,"7","protein_coding",52.86,"UQCC3"
"1110","ENSG00000205138",284.602145773984,0.416644350864813,0.123926836390966,3.36201877654957,0.000773748620038859,0.0201853823384349,"chr19",35995199,35996315,0.633840644583706,0.633840644583706,".",1117,1116,"8","protein_coding",63.38,"SDHAF1"
"1111","ENSG00000205643",182.991045143375,0.348784485284198,0.0986247094939337,3.53648175060684,0.000405494515403174,0.0144544056728393,"chr22",46244011,46250679,0.578797420902684,0.599007405889973,"0.5799947217106045",6669,2000,"8","protein_coding",57.88,"CDPF1"
"1112","ENSG00000205726",185.277571854523,-0.826793352444526,0.17295868077196,-4.78029404915862,1.75038989468749e-06,0.000746137915612674,"chr21",33642400,33899861,0.42469568324646,0.465187092210962,"0.41923663525799565",257462,21821,"4","protein_coding",42.47,"ITSN1"
"1113","ENSG00000205784",373.53678134698,-0.406066388496632,0.114069335418822,-3.55982076169465,0.00037110799881086,0.0135753700210166,"chr19",4890437,4902867,0.502533987611616,0.537290386274511,"0.49813615852462234",12431,1635,"7","protein_coding",50.25,"ARRDC5"
"1114","ENSG00000206651",23.9599160519953,-0.993734951064416,0.292087121263514,-3.40218680907842,0.000668489264900805,0.0188732130323841,"chr1",156484098,156484210,0.415929203539823,0.415929203539823,".",113,112,"2","misc_RNA",41.59,"Y_RNA"
