"","Row.names","logFC","logCPM","LR","PValue","FDR","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name"
"1012","ENSG00000230291",0.945589922565569,1.29565350778606,8.58687399119171,0.00338594754499852,0.0494962431889926,"chr12",80102899,80103333,0.445977011494253,0.445977011494253,".",435,434,"4","processed_pseudogene",44.6,"RP11-244J10.1"
"1013","ENSG00000230797",-0.812645488338113,-0.132955955932752,13.676009044586,0.000217211749129148,0.0119269613873383,"chrX",21855987,21858727,0.460415906603429,0.460415906603429,".",2741,2740,"4","protein_coding",46.04,"YY2"
"1014","ENSG00000230979",0.575429608665923,0.583913951483619,11.3493376917036,0.000754748801158322,0.0231847747992183,"chr2",47690716,47691246,0.5969868173258,0.5969868173258,".",531,530,"8","processed_pseudogene",59.7,"AC079250.1"
"1015","ENSG00000231125",-1.3745619767292,-1.24355476753571,8.73994287323714,0.00311314272579876,0.0473123554992688,"chr21",29058073,29060095,0.404349975284231,0.322380862282569,".",2023,792,"1","sense_intronic",40.43,"AF129075.5"
"1016","ENSG00000231351",0.624002573290166,-0.514447819821216,9.37297619230087,0.00220207692240135,0.0396666594537395,"chr2",86930250,86930754,0.61980198019802,0.61980198019802,".",505,504,"8","processed_pseudogene",61.98,"AC111200.7"
"1017","ENSG00000231680",0.688463716275835,1.73708454165279,11.413060443913,0.000729295938879414,0.0227594747590901,"chr11",64394342,64395831,0.491275167785235,0.519812909379529,".",1490,983,"6","lincRNA",49.13,"AP003774.6"
"1018","ENSG00000231991",-0.36666868827006,3.53150526994597,11.6000128647452,0.000659513631507572,0.0216408684037726,"chr9",33624274,33625293,0.483333333333333,0.483333333333333,".",1020,1019,"5","processed_pseudogene",48.33,"ANXA2P2"
"1019","ENSG00000232112",0.664364855865017,4.61845539383933,13.2514462410138,0.00027236965021238,0.0131478217689059,"chr3",48440257,48444208,0.47747975708502,0.510472432719152,"0.7267415909453212",3952,1279,"6","protein_coding",47.75,"TMA7"
"1020","ENSG00000232229",0.65975586898455,0.308317323845368,10.3372627335632,0.0013037120456346,0.0301414794129547,"chr10",89829510,89840861,0.4211592670895,0.475926751966099,"0.3697525206232814",11352,4268,"5","lincRNA",42.12,"LINC00865"
"1021","ENSG00000233016",0.552658795802345,4.26347350179918,20.3023250184641,6.61201878728179e-06,0.00187386745340852,"chr9",136721366,136728184,0.589382607420443,0.604130963301067,"0.5572472573530648",6819,4339,"8","antisense",58.94,"SNHG7"
"1022","ENSG00000233411",-0.774040693269658,1.29536324693428,10.3833708796232,0.00127155332660905,0.029671266270714,"chr1",167457383,167458661,0.479280688037529,0.468656897606191,".",1279,301,"4","sense_intronic",47.93,"RP11-104L21.2"
"1023","ENSG00000233476",0.594974840365997,4.14943041051129,20.3040974474836,6.60589654848243e-06,0.00187386745340852,"chr7",22510616,22511999,0.482658959537572,0.482658959537572,".",1384,1383,"5","processed_pseudogene",48.27,"EEF1A1P6"
"1024","ENSG00000233493",1.13176836857694,0.207854518891322,22.3956752583167,2.21873056081145e-06,0.000922675934485436,"chr19",55379245,55384598,0.577512140455734,0.737137632422933,".",5354,998,"8","protein_coding",57.75,"TMEM238"
"1025","ENSG00000234648",1.04583128004731,-0.632374377998383,10.6100666593409,0.00112473634777461,0.0280478545046077,"chr14",98973314,98973471,0.594936708860759,0.594936708860759,".",158,157,"8","processed_pseudogene",59.49,"AL162151.3"
"1026","ENSG00000234741",0.661622976101913,5.1718777908837,15.3201847000972,9.07417432923356e-05,0.00790262373407655,"chr1",173863900,173868882,0.461569335741521,0.423509522275419,"0.40588743653222775",4983,4331,"3","processed_transcript",46.16,"GAS5"
"1027","ENSG00000234797",1.09358449187638,2.49068381597601,16.4753237235713,4.92874021758373e-05,0.00573529101742807,"chr15",59768352,59769146,0.422641509433962,0.422641509433962,".",795,794,"3","processed_pseudogene",42.26,"RPS3AP6"
"1028","ENSG00000234851",0.415787209247534,4.69686203553492,12.011408688457,0.000528758768293142,0.0194986685024634,"chr3",161429127,161429597,0.492569002123142,0.492569002123142,".",471,470,"5","processed_pseudogene",49.26,"RPL23AP42"
"1029","ENSG00000235531",-0.982357461408641,0.290676269162773,11.5267365063551,0.000686023390072917,0.0220771373387751,"chr8",71828167,72118393,0.378693229782205,0.420940317822622,"0.3785002040739338",290227,6383,"3","antisense",37.87,"MSC-AS1"
"1030","ENSG00000235552",0.470807127659548,4.44931135368231,10.6147087151517,0.00112191625573827,0.0280478545046077,"chr18",6462144,6463015,0.467889908256881,0.467889908256881,".",872,871,"4","transcribed_processed_pseudogene",46.79,"RPL6P27"
"1031","ENSG00000235652",-1.10706559059095,-0.355683424721137,10.5896239700524,0.00113724105312766,0.0280478545046077,"chr6",145799409,145886585,0.369925553758445,0.379416557411911,"0.3665730788626305",87177,6104,"1","antisense",36.99,"RP11-545I5.3"
"1032","ENSG00000235655",-0.415507211651365,6.98811788978822,8.58788326228472,0.0033840714189014,0.0494962431889926,"chr2",174719908,174720318,0.515815085158151,0.515815085158151,".",411,410,"6","processed_pseudogene",51.58,"H3F3AP4"
"1033","ENSG00000235908",1.06753635794866,-0.773473408483296,8.60357233274155,0.00335504263818408,0.0492905135414151,"chr3",49365145,49367006,0.47905477980666,0.468093965919442,".",1862,515,"4","sense_intronic",47.91,"RHOA-IT1"
"1034","ENSG00000235919",0.556987229946407,0.471247821100466,10.409984965956,0.00125335764555116,0.0294028667422956,"chr1",155562042,155563944,0.620599054125066,0.567358157101892,".",1903,1207,"7","antisense",62.06,"ASH1L-AS1"
"1035","ENSG00000236535",-1.20422236824793,-0.858979063775423,13.5053923693724,0.000237878902125189,0.0123046767827393,"chr1",174009267,174016206,0.393948126801153,0.471012214666291,".",6940,446,"5","sense_intronic",39.39,"RC3H1-IT1"
"1036","ENSG00000236552",0.678256660366252,6.06399623035033,26.5699783722236,2.54162736655368e-07,0.000226237185923177,"chr10",96750288,96750899,0.573529411764706,0.573529411764706,".",612,611,"7","processed_pseudogene",57.35,"RPL13AP5"
"1037","ENSG00000236723",-0.721750333996281,-0.20259985501643,12.4852110030371,0.000410186379420326,0.0165306992495288,"chr1",53209783,53213775,0.472577009767092,0.467733701834982,"0.4935064935064935",3993,1223,"4","antisense",47.26,"RP5-1024G6.2"
"1038","ENSG00000236801",0.8974829105363,2.25362367543849,14.1238939951945,0.000171155829095044,0.0106020414761959,"chr9",70217195,70217668,0.472573839662447,0.472573839662447,".",474,473,"5","processed_pseudogene",47.26,"RPL24P8"
"1039","ENSG00000236977",-1.27202105314716,2.21037470470069,31.8730221654196,1.64587277468819e-08,6.06911220031372e-05,"chr2",197250858,197302519,0.406585110913244,0.4266361488727,"0.40629766966694975",51662,1063,"3","sense_intronic",40.66,"ANKRD44-IT1"
"1040","ENSG00000237039",1.32993910603018,0.742092249796681,11.3883391798218,0.00073906578647784,0.0229032185788397,"chr2",231256097,231256306,0.623809523809524,0.623809523809524,".",210,209,"8","processed_pseudogene",62.38,"AC018738.2"
"1041","ENSG00000237135",-0.868415264414365,0.303577245882608,9.34828232141871,0.00223194555509928,0.0398957429792975,"chr10",30919012,30921235,0.386241007194245,0.37817010472355,".",2224,1931,"1","processed_pseudogene",38.62,"DDX10P1"
"1042","ENSG00000237550",1.03797445539837,6.99149911855452,10.922059788037,0.000950258960771466,0.0258467495351632,"chr15",82372196,82372912,0.418410041841004,0.434104299587208,".",717,1106,"3","transcribed_processed_pseudogene",41.84,"RPL9P9"
"1043","ENSG00000237576",-1.42118952368661,-1.13150266266744,11.0011787309475,0.000910539623004737,0.0251677651027181,"chr2",68832044,68837724,0.425981341313149,0.423104430620097,".",5681,680,"3","antisense",42.6,"AC097495.2"
"1044","ENSG00000237842",-1.22425929862775,-1.66740916761039,9.30999675201315,0.00227906886119694,0.0402063443374411,"chr1",157059232,157060762,0.441541476159373,0.441541476159373,".",1531,1530,"3","processed_pseudogene",44.15,"RP11-110J1.2"
"1045","ENSG00000238103",0.921218883646056,1.62222235571096,10.9991259421918,0.000911548648800819,0.0251677651027181,"chrX",23836742,23837321,0.432758620689655,0.432758620689655,".",580,579,"3","processed_pseudogene",43.28,"RPL9P7"
"1046","ENSG00000238142",0.857683581022266,1.80214723621969,16.0283353128412,6.24015528379157e-05,0.00660516677659648,"chr1",16888538,16889649,0.568345323741007,0.533283653588139,".",1112,505,"6","lincRNA",56.83,"RP11-108M9.4"
"1047","ENSG00000238227",0.313788662929369,5.69643931467947,11.6061354700638,0.000657346004983046,0.0216408684037726,"chr9",136114581,136118863,0.653513892131683,0.660143911348193,"0.5663366336633663",4283,3393,"8","protein_coding",65.35,"C9orf69"
"1048","ENSG00000238231",-1.03087542883728,-1.21921418123745,9.41036122581463,0.00215762716509499,0.0390037725492635,"chr1",27990158,27990524,0.514986376021798,0.514986376021798,".",367,366,"6","processed_pseudogene",51.5,"RP11-460I13.6"
"1049","ENSG00000238578",1.21833384737129,-0.35821055671564,13.4819510913018,0.000240869207840768,0.0123255077282871,"chr17",28722582,28722653,0.472222222222222,0.472222222222222,".",72,71,"5","snoRNA",47.22,"SNORD4A"
"1050","ENSG00000239040",-1.02436935020968,-1.44797438465174,8.65961048181646,0.0032534083565594,0.0483239316364771,"chr4",55412636,55412738,0.427184466019417,0.427184466019417,".",103,102,"3","misc_RNA",42.72,"Y_RNA"
"1051","ENSG00000239569",0.446460479408691,2.07239395610659,11.1890512004236,0.000822814085319914,0.0242305574104326,"chr7",105013425,105014321,0.644370122630992,0.641213432560325,".",897,734,"8","antisense",64.44,"KMT2E-AS1"
"1052","ENSG00000239763",-0.572571145158683,1.64121518449871,14.3555111042234,0.00015133606605747,0.00990587222046592,"chr16",74312609,74313390,0.501278772378517,0.467188834328223,".",782,471,"4","processed_pseudogene",50.13,"AC009120.3"
"1053","ENSG00000239911",0.468231275169208,0.770198840341943,9.62993784673054,0.00191431086689765,0.0369160101104151,"chr7",151877042,151879223,0.6012832263978,0.548518474319378,"0.7456896551724137",2182,1160,"7","antisense",60.13,"PRKAG2-AS1"
"1054","ENSG00000239912",-0.844259439400633,-0.476480383578496,9.3681956021621,0.00220782749988307,0.0396666594537395,"chr19",53413190,53413345,0.378205128205128,0.378205128205128,".",156,155,"1","processed_pseudogene",37.82,"RPL39P36"
"1055","ENSG00000240204",1.16710507681264,0.75421705747911,17.1233067331909,3.50297911469838e-05,0.00482329406672242,"chr7",129502479,129512932,0.460397933805242,0.539989642829991,".",10454,1033,"7","protein_coding",46.04,"SMKR1"
"1056","ENSG00000240531",-0.818189862827432,-0.00234235505305483,10.9989635927585,0.000911628498104571,0.0251677651027181,"chr17",29716279,29716685,0.412776412776413,0.412776412776413,".",407,406,"2","transcribed_processed_pseudogene",41.28,"RPL21P123"
"1057","ENSG00000240877",1.03699566925888,-1.47902879476826,11.6602611341465,0.000638493778494236,0.0214511934644784,"chr7",149125690,149125986,0.673400673400673,0.673400673400673,".",297,296,"8","misc_RNA",67.34,"RN7SL521P"
"1058","ENSG00000241431",0.890571692769884,0.19139172147092,8.72352570363319,0.00314129980692101,0.0475825680236285,"chr8",56588385,56588787,0.397022332506204,0.397022332506204,".",403,402,"2","transcribed_processed_pseudogene",39.7,"RPL37P6"
"1059","ENSG00000241678",-0.698839920000977,1.21679569633593,11.9263748947452,0.000553447664990381,0.0197708755162567,"chr11",6685891,6686369,0.419624217118998,0.419624217118998,".",479,478,"3","processed_pseudogene",41.96,"RP11-732A19.1"
"1060","ENSG00000241772",-0.895958153783463,1.88558149783418,14.253852440915,0.000159733510781002,0.0101324098120324,"chr2",138569090,138574458,0.327435276587819,0.373950479503203,".",5369,1048,"1","3prime_overlapping_ncRNA",32.74,"AC092620.2"
"1061","ENSG00000241782",-0.87361791772076,0.0239011240132687,11.2633446315556,0.000790526449726349,0.0238222271027048,"chr11",77868722,77869195,0.434599156118143,0.434599156118143,".",474,473,"3","processed_pseudogene",43.46,"RP11-91P24.1"
"1062","ENSG00000242094",-1.02802172710614,0.725623393571183,18.7451402046754,1.49403610836171e-05,0.00301743775402571,"chr3",71570255,71574457,0.367356650011896,0.367338299772268,".",4203,3537,"1","sense_intronic",36.74,"FOXP1-IT1"
"1063","ENSG00000242737",-1.29297125858238,-1.55702295166011,9.61935703529016,0.00192537128684983,0.0369734414002605,"chr15",50466738,50467096,0.426183844011142,0.426183844011142,".",359,358,"3","processed_pseudogene",42.62,"RP11-562A8.1"
"1064","ENSG00000243175",-0.654644587481487,1.16922311150641,9.29396336425,0.0022991020372688,0.0404065675637776,"chr4",143424753,143426013,0.488501189532117,0.488501189532117,".",1261,1260,"5","transcribed_processed_pseudogene",48.85,"RPSAP36"
"1065","ENSG00000243449",0.702438933101592,1.68855009263997,12.0217192735582,0.000525841743756812,0.0194986685024634,"chr4",2041993,2043970,0.69211324570273,0.735243901672037,"0.7681726345995923",1978,536,"8","protein_coding",69.21,"C4orf48"
"1066","ENSG00000243466",-0.657228214828959,2.53217122616692,9.98737578603794,0.00157617064501001,0.0332810158701172,"chr2",88947301,88947957,0.509893455098935,0.53945150779177,".",657,530,"7","IG_V_gene",50.99,"IGKV1-5"
"1067","ENSG00000243560",-0.701978184742393,0.00853789421824842,8.91999717840227,0.00282064947815426,0.0452963292765941,"chr19",46688797,46689068,0.558823529411765,0.558823529411765,".",272,271,"7","misc_RNA",55.88,"RN7SL364P"
"1068","ENSG00000244055",-0.530989719282803,0.429688483073993,9.84777776525759,0.00170037039744721,0.0346201717885805,"chr7",92457564,92491610,0.433606485152877,0.40493372697864,"0.4000818758128257",34047,695,"2","antisense",43.36,"AC007566.10"
"1069","ENSG00000244187",0.418138182594835,1.82483259816892,9.01427884546659,0.00267878561088033,0.0436852102097869,"chr9",136791355,136793257,0.625853914871256,0.633016348942959,"0.6698339169890893",1903,1698,"8","protein_coding",62.59,"TMEM141"
"1070","ENSG00000244327",-0.719345822877937,0.209173878888777,8.86254441186841,0.00291081552506665,0.0459119744981563,"chr3",142465315,142472337,0.321799800654991,0.32024978847479,".",7023,763,"1","sense_overlapping",32.18,"RP11-383G6.3"
"1071","ENSG00000244398",0.73047021497819,4.18363993905181,9.60680127080505,0.00193858026546542,0.0371864561621101,"chr11",16974693,16975013,0.467289719626168,0.467289719626168,".",321,320,"4","processed_pseudogene",46.73,"RP11-466H18.1"
"1072","ENSG00000244710",-0.942860544602594,-1.10648336024735,9.87510679472288,0.00167529872867901,0.0343828466644754,"chr6",106283413,106283711,0.548494983277592,0.548494983277592,".",299,298,"7","misc_RNA",54.85,"RN7SL47P"
"1073","ENSG00000245910",0.377255281636189,4.56692244619015,9.89147332998752,0.00166046370064673,0.0342577847828593,"chr8",66921684,66926398,0.445387062566278,0.392009290622533,"0.3291868401343455",4715,1243,"2","processed_transcript",44.54,"SNHG6"
"1074","ENSG00000246705",0.380217552835623,3.99084993167245,12.2418759327995,0.00046728825257966,0.0183615110828001,"chr12",14774383,14778002,0.456077348066298,0.441554559963809,".",3620,3354,"3","protein_coding",45.61,"H2AFJ"
"1075","ENSG00000247240",0.711806894077236,1.42508727974278,11.9529590233302,0.000545606610892744,0.0196920503822069,"chr15",74461265,74481302,0.438017766244136,0.528623892398551,"0.43273930615975975",20038,1705,"6","antisense",43.8,"UBL7-AS1"
"1076","ENSG00000247315",0.287557413655164,4.76749938283021,13.5920730307153,0.000227142652928571,0.0121906242968655,"chr20",296968,300321,0.551580202742993,0.551580202742993,".",3354,3353,"7","protein_coding",55.16,"ZCCHC3"
"1077","ENSG00000247774",0.279925726635938,6.67513765490628,12.238416973589,0.000468155310744661,0.0183615110828001,"chr12",47205898,47216456,0.425703191590113,0.441776923273686,"0.4203466273938605",10559,3088,"3","processed_transcript",42.57,"PCED1B-AS1"
"1078","ENSG00000248527",-0.714232287981809,7.10054115648893,19.1444088213922,1.21191988507914e-05,0.0027570004536235,"chr1",633696,634376,0.439060205580029,0.439060205580029,".",681,680,"3","unprocessed_pseudogene",43.91,"MTATP6P1"
"1079","ENSG00000248727",-0.824325806391628,-0.335045492392641,12.7835433492276,0.000349681946934472,0.0149860036331356,"chr5",56457795,56481946,0.43255216959258,0.517674906910102,"0.4151759081429563",24152,853,"6","lincRNA",43.26,"CTC-236F12.4"
"1080","ENSG00000248791",-0.692956553729855,0.761504823156716,9.79751345565128,0.00174747998140563,0.035038204319022,"chr5",14620020,14621313,0.35935085007728,0.35935085007728,".",1294,1293,"1","processed_pseudogene",35.94,"CTD-2165H16.3"
"1081","ENSG00000249129",-0.542149889769876,0.573472434992424,12.0898990653811,0.000506957186501398,0.0192320988222125,"chr5",177971316,177972281,0.509316770186335,0.509316770186335,".",966,965,"6","processed_pseudogene",50.93,"SUDS3P1"
"1082","ENSG00000249264",1.24742040404391,-1.36464336674893,16.845629360394,4.05465964279621e-05,0.00518038933054698,"chr4",105484698,105486080,0.476500361532899,0.476500361532899,".",1383,1382,"5","processed_pseudogene",47.65,"EEF1A1P9"
"1083","ENSG00000249709",-1.08041913505187,-1.11653435516558,9.41935668165416,0.00214706832669726,0.0389330625060863,"chr19",12525370,12551542,0.442364268520995,0.431737689763004,"0.4403897903690871",26173,3615,"3","protein_coding",44.24,"ZNF564"
"1084","ENSG00000249915",0.186648801278548,5.40697002911999,11.6043554273795,0.000657975462326701,0.0216408684037726,"chr5",271621,353856,0.508366165669536,0.525681587616379,"0.5055710390525201",82236,9529,"6","protein_coding",50.84,"PDCD6"
"1085","ENSG00000249992",-0.927070774454563,0.690886018770813,12.8263226872297,0.000341776811440588,0.0149117126242339,"chr3",45224466,45226278,0.668505239933811,0.668505239933811,".",1813,1812,"8","protein_coding",66.85,"TMEM158"
"1086","ENSG00000250170",-1.3139299195425,-0.121729591589829,13.8018060338135,0.00020314086155091,0.0114403464048431,"chr3",141525133,141526121,0.404448938321537,0.375814466187016,".",989,610,"1","sense_intronic",40.44,"RASA2-IT1"
"1087","ENSG00000250182",1.82385626698264,1.16820750867023,32.0583335579488,1.49611927202799e-08,6.06911220031372e-05,"chr5",14651941,14653329,0.47732181425486,0.47732181425486,".",1389,1388,"5","processed_pseudogene",47.73,"EEF1A1P13"
"1088","ENSG00000250197",-0.920169013494826,-0.579281732183512,10.3704472100317,0.00128048526380268,0.0298400617642929,"chr5",115289036,115289330,0.430508474576271,0.430508474576271,".",295,294,"3","processed_pseudogene",43.05,"HMGN1P15"
"1089","ENSG00000251546",-0.951156758007208,-0.407428850442519,9.22307255006922,0.0023898414794539,0.0410879693106501,"chr2",89862482,89862981,0.486,0.523730349135008,".",500,374,"6","IG_V_gene",48.6,"IGKV1D-39"
"1090","ENSG00000252498",-0.94967702362227,0.758005264431362,13.2037770621983,0.000279385489857674,0.0133398979410032,"chr6",75644084,75644177,0.361702127659574,0.361702127659575,".",94,93,"1","snRNA",36.17,"RNU6-1016P"
"1091","ENSG00000252908",-1.23282466283081,0.780774654500318,14.7640743156547,0.000121834698342184,0.00895714428690591,"chr5",17240611,17240715,0.371428571428571,0.371428571428571,".",105,104,"1","snRNA",37.14,"RNU6-1003P"
"1092","ENSG00000253043",-0.92450797790942,0.838921323279026,10.5326693375104,0.00117282692203773,0.0281756218260066,"chr8",130004528,130004601,0.364864864864865,0.364864864864865,".",74,73,"1","snRNA",36.49,"RNU7-181P"
"1093","ENSG00000253250",1.05926601093295,-0.572241886046005,9.96036205163566,0.00159946597188617,0.0336174839617367,"chr8",90958637,90985257,0.329814807858458,0.420362330730192,"0.3215668231979766",26621,888,"3","protein_coding",32.98,"C8orf88"
"1094","ENSG00000253320",-0.49601910316983,2.40221874135194,9.5777142038425,0.00196953463942323,0.0374658026749892,"chr8",102864300,102977876,0.440414872729514,0.479015062709382,"0.4435933838551425",113577,3677,"5","antisense",44.04,"AZIN1-AS1"
"1095","ENSG00000253372",-0.808730842800268,0.990994069456166,11.7610115612214,0.000604843465526799,0.0209206782141169,"chr8",122807746,122816517,0.44015047879617,0.429193557196354,"0.45566105934059564",8772,1011,"3","sense_intronic",44.02,"RP11-44N11.1"
"1096","ENSG00000253430",-0.972155062460468,-0.883375362921643,8.84240085692397,0.00294311728605457,0.0461727802082723,"chr8",26422593,26423929,0.402393418100224,0.464565570020253,".",1337,506,"4","sense_intronic",40.24,"RP11-14I17.2"
"1097","ENSG00000253438",-0.906996473787583,0.889034227377775,13.0344356856426,0.000305815360063121,0.0141036264873205,"chr8",126847055,127021014,0.3922798344447,0.461295082876024,"0.39271860501780176",173960,2309,"4","lincRNA",39.23,"PCAT1"
"1098","ENSG00000253676",0.772478215505778,1.1046151795645,8.56812527877901,0.00342099228199196,0.0498370065164894,"chr8",106697427,106698013,0.54855195911414,0.54855195911414,".",587,586,"7","processed_pseudogene",54.86,"TAGLN2P1"
"1099","ENSG00000253683",0.912513671308265,0.784396147735783,13.9950476857636,0.000183292768468028,0.0109247160164288,"chr5",172656522,172656713,0.510416666666667,0.510416666666667,".",192,191,"6","processed_pseudogene",51.04,"CTB-79E8.3"
"1100","ENSG00000253729",-0.323581520214868,5.59276333725836,9.41738396897274,0.00214937939569902,0.0389347890328118,"chr8",47773108,47960183,0.41932155915243,0.441472377183961,"0.416208348683307",187076,15330,"3","protein_coding",41.93,"PRKDC"
"1101","ENSG00000254325",-0.727993462559547,1.85765456587399,11.9258688687724,0.000553598016845841,0.0197708755162567,"chr8",55893595,55895739,0.455477855477855,0.398253700280547,".",2145,671,"2","sense_intronic",45.55,"RP11-318K15.2"
"1102","ENSG00000254598",-0.419870248728756,1.8483357994741,10.8205184953605,0.00100381373537658,0.0265867701308106,"chr11",11351942,11353357,0.463276836158192,0.463276836158192,".",1416,1415,"4","protein_coding",46.33,"CSNK2A3"
"1103","ENSG00000254703",-0.538641931840526,1.18042745339095,10.2636874723482,0.0013567422666818,0.0309285531342251,"chr11",128691672,128696023,0.597886029411765,0.593315599595551,"0.5572232645403377",4352,1295,"8","antisense",59.79,"SENCR"
"1104","ENSG00000254789",1.20927148577424,1.07556655251519,10.6018684844616,0.00112973434338346,0.0280478545046077,"chr11",15571819,15622403,0.446239003657211,0.452278014159929,"0.45095923261390886",50585,848,"4","lincRNA",44.62,"RP11-531H8.2"
"1105","ENSG00000254887",0.624436841409662,1.46091190024331,8.84817132662064,0.00293382685192241,0.0460681605139666,"chr19",42132555,42137099,0.566556655665567,0.550627648485026,"0.5034965034965035",4545,893,"7","processed_transcript",56.66,"CTC-378H22.1"
"1106","ENSG00000255026",0.589893511936787,3.88269243921182,8.94788405430504,0.00277791166643356,0.0446984303030257,"chr11",287305,288987,0.655971479500891,0.669481709986865,"0.626984126984127",1683,1037,"8","antisense",65.6,"RP11-326C3.2"
"1107","ENSG00000255449",-0.778532614377212,0.512338570342086,14.5466979721297,0.000136728067123903,0.00940138978613726,"chr11",77866412,77870091,0.444565217391304,0.470503040633952,".",3680,710,"5","antisense",44.46,"RP11-91P24.6"
"1108","ENSG00000255836",1.851187333491,-0.270179425051681,22.7643638966086,1.83130208880975e-06,0.000869670513580438,"chr12",7438780,7439990,0.46242774566474,0.46242774566474,".",1211,1210,"4","processed_pseudogene",46.24,"RP11-157G21.2"
"1109","ENSG00000256262",0.378249574749888,1.74850571016955,9.21848651965649,0.00239583519959288,0.0411105666914517,"chr12",109052350,109053952,0.580786026200873,0.583882567488265,".",1603,654,"8","antisense",58.08,"USP30-AS1"
"1110","ENSG00000256393",0.955289002817573,1.02641440927771,13.9810867459672,0.000184658850200863,0.0109247160164288,"chr12",93083598,93083675,0.5,0.5,".",78,77,"5","processed_pseudogene",50,"RPL41P5"
"1111","ENSG00000256448",-0.392204911593733,2.52056740918593,9.34068627462983,0.00224121580347215,0.0400207346370012,"chr11",73405297,73410682,0.49090233939844,0.490926435218525,"0.49621928166351614",5386,341,"5","antisense",49.09,"RP11-809N8.4"
"1112","ENSG00000256594",0.54336352025158,1.51193979749272,9.87202582516622,0.00167810637772045,0.0343828466644754,"chr12",9617284,9658412,0.391864621070291,0.427905140369202,"0.3932306848602162",41129,3188,"3","transcribed_unprocessed_pseudogene",39.19,"RP11-705C15.2"
"1113","ENSG00000257122",-0.321115176230654,3.14162864460612,9.73216699129226,0.00181070884242914,0.0358691827173871,"chr16",22418672,22437715,0.489813064482252,0.537182908920641,"0.48116574801222234",19044,3359,"7","transcribed_unprocessed_pseudogene",48.98,"RRN3P3"
"1114","ENSG00000257167",0.784060507930942,0.793326601895081,13.1317722087254,0.000290330020354327,0.0137134107194782,"chr12",98512973,98516422,0.495652173913044,0.493828295566,"0.5930232558139535",3450,3355,"5","antisense",49.57,"TMPO-AS1"
"1115","ENSG00000257246",-0.892020373012464,0.346022255093906,11.2726084371237,0.000786591248172734,0.0238222271027048,"chr12",51124628,51125381,0.515915119363395,0.515915119363395,".",754,753,"6","processed_pseudogene",51.59,"PHBP19"
"1116","ENSG00000257595",1.32804121325219,-1.43404149873636,9.64543347744163,0.00189822896379813,0.0367109344442454,"chr12",111369282,111403310,0.492080284463252,0.563822773602696,"0.47809667673716016",34029,349,"7","lincRNA",49.21,"RP3-473L9.4"
"1117","ENSG00000257698",0.729543887913909,1.29764948459821,11.5871983320275,0.000664073843142132,0.0216408684037726,"chr12",57931528,57936175,0.402969018932874,0.423956772264765,"0.3987138263665595",4648,1530,"3","lincRNA",40.3,"RP11-620J15.3"
"1118","ENSG00000258365",-0.827519467697298,-0.126160296980897,9.0594296580397,0.00261343485246469,0.0431585186021213,"chr12",94277758,94282844,0.455278160015726,0.47677402850761,"0.4780361757105943",5087,1112,"5","antisense",45.53,"RP11-1105G2.3"
"1119","ENSG00000258429",0.989637330090468,-1.15602907692008,9.04128611628087,0.00263949884159426,0.0433445178931334,"chr16",69328621,69330595,0.612658227848101,0.621769466805445,".",1975,1156,"8","protein_coding",61.27,"PDF"
"1120","ENSG00000259207",-0.819781319246119,1.84061534195273,10.923471072814,0.000949535341618562,0.0258467495351632,"chr17",47253846,47311816,0.466060616515154,0.51266523375673,"0.46146568785980785",57971,4379,"6","protein_coding",46.61,"ITGB3"
"1121","ENSG00000259767",-0.931183922792361,-1.13064791979958,9.64250768677624,0.00190125492824901,0.0367109344442454,"chr15",83022236,83024336,0.420752022846264,0.409708813605601,".",2101,452,"2","sense_intronic",42.08,"RP11-90B9.2"
"1122","ENSG00000260260",0.542521766072599,0.801002901418224,9.33794431868097,0.0022445716841748,0.040039968591508,"chr16",2154797,2155358,0.540925266903915,0.561478758169935,".",562,340,"7","lincRNA",54.09,"SNHG19"
"1123","ENSG00000260490",-1.17622550620003,-0.891672354209008,10.1116490610192,0.00147335072510106,0.0325229215964205,"chr15",42571927,42572433,0.428007889546351,0.428007889546351,".",507,506,"3","processed_pseudogene",42.8,"MYL12BP1"
"1124","ENSG00000260742",-0.993743813756701,-0.837223053385942,8.75334794864378,0.00309034194712212,0.0472045199330676,"chr2",181887851,181891663,0.365853658536585,0.365853658536585,".",3813,3812,"1","antisense",36.59,"RP11-366L5.1"
"1125","ENSG00000260778",0.627904825555172,0.57172388258432,11.4361017547313,0.000720307511407192,0.0226819413672684,"chr16",2268155,2273418,0.615691489361702,0.6285089857331,"0.5932203389830508",5264,976,"8","lincRNA",61.57,"MIR940"
"1126","ENSG00000260920",-0.646256499235948,-0.0075753819380217,9.4705610147457,0.00208795508697642,0.0384161872599609,"chr1",40464319,40466767,0.37893017558187,0.37893017558187,".",2449,2448,"1","sense_overlapping",37.89,"RP1-228H13.5"
"1127","ENSG00000261220",0.618659037969215,1.60600118718304,10.0896749566461,0.00149102404439039,0.0327484793549795,"chr8",133573183,133573861,0.46539027982327,0.465390279823269,".",679,678,"4","lincRNA",46.54,"RP11-629O1.2"
"1128","ENSG00000261308",0.702209910092224,0.393993523243006,10.0905221216403,0.00149033872454336,0.0327484793549795,"chr12",51820459,51822415,0.742973939703628,0.742973939703628,".",1957,1956,"8","processed_pseudogene",74.3,"FIGNL2"
