"","Row.names","Log2FoldChange","AveExpr","t","P.Value","P.Adjust","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name","col"
"2928","ENSG00000267598",0.0391010707552524,3.74407740735154,0.133882293385821,0.893701076211459,0.960406500050822,-5.85677714924059,"chr19",13153071,13154193,0.696349065004452,0.691357544884301,".",1123,944,"8","antisense",69.63,"CTC-250I14.6","not"
"2057","ENSG00000251623",0.0479754939662835,3.93869583870447,0.13310509415042,0.894314477683979,0.960794044566649,-5.87251418296955,"chr5",176137157,176155738,0.420622107415779,0.46529684764997,"0.41888976162645725",18582,915,"4","lincRNA",42.06,"RP11-826N14.4","not"
"1215","ENSG00000232774",-0.031270771864186,4.90232356395226,-0.132358402321079,0.894903861529156,0.961050696632028,-6.06762648795082,"chr14",61570540,61658696,0.407670406207108,0.401347222094236,"0.4071556664831681",88157,2647,"2","lincRNA",40.77,"FLJ22447","not"
"1876","ENSG00000247373",0.0182073287293223,6.98559813080598,0.132161800376546,0.895059054479711,0.961050696632028,-6.41991197677646,"chr12",123575891,123585115,0.493550135501355,0.491338529730021,"0.49884526558891457",9225,8276,"5","lincRNA",49.36,"RP11-486O12.2","not"
"1608","ENSG00000239577",0.0440146419410579,3.32987595409629,0.131115646420445,0.89588493198813,0.961394304485286,-5.78778726167786,"chrX",72198712,72199050,0.528023598820059,0.528023598820059,".",339,338,"6","misc_RNA",52.8,"RN7SL388P","not"
"3525","ENSG00000274925",-0.0143276447272882,8.263073420664,-0.131313339750597,0.89572885586493,0.961394304485286,-6.56586822679899,"chr16",25257952,25261066,0.487319422150883,0.487319422150883,".",3115,3114,"5","lincRNA",48.73,"CTD-2547G23.4","not"
"399","ENSG00000212743",-0.0290409602912067,6.22399914996013,-0.130390607483733,0.896457374943373,0.961737082178877,-6.29823124199591,"chr10",6350316,6352762,0.413567633837352,0.413567633837352,".",2447,2446,"2","lincRNA",41.36,"RP11-563J2.3","not"
"2088","ENSG00000253203",-0.0448006267642542,3.64021256792116,-0.12900205006924,0.897553840309415,0.962098744223375,-5.82693942222543,"chr5",69639459,69679259,0.405718449285194,0.473676862594806,"0.5255986759901123",39801,1292,"5","transcribed_unprocessed_pseudogene",40.57,"GUSBP3","not"
"2798","ENSG00000265828",-0.0472300077484089,3.27687522511525,-0.129007705216876,0.897549374355956,0.962098744223375,-5.78794870833051,"chr6",166997807,166997912,0.547169811320755,0.547169811320755,".",106,105,"7","miRNA",54.72,"MIR3939","not"
"3475","ENSG00000274026",-0.0437198335728866,4.10750599921745,-0.129374864874451,0.897259429993042,0.962098744223375,-5.8993417357068,"chr9",67717411,67719178,0.537330316742081,0.529197578162152,".",1768,1591,"6","transcribed_processed_pseudogene",53.73,"FAM27E3","not"
"2436","ENSG00000259659",-0.0407031530534017,4.28004157132394,-0.12862560566141,0.897851131382838,0.962146081304248,-5.94250428820211,"chr15",44557829,44559188,0.466911764705882,0.419603741039651,".",1360,651,"3","sense_intronic",46.69,"RP11-151N17.1","not"
"474","ENSG00000214455",0.0399891379847341,3.29723030572085,0.125921026633762,0.899987454181569,0.96243285122644,-5.79656386704389,"chr13",45390353,45391267,0.486338797814208,0.486338797814208,".",915,914,"5","processed_pseudogene",48.63,"RCN1P2","not"
"1067","ENSG00000230311",0.0394299210135878,3.50812351897158,0.126787572551586,0.899302896745957,0.96243285122644,-5.82394202288962,"chrX",73223124,73223558,0.459770114942529,0.459770114942529,".",435,434,"4","processed_pseudogene",45.98,"TOMM20P4","not"
"1917","ENSG00000248569",-0.0244954997371041,5.70843793029257,-0.127551119433697,0.898699769683684,0.96243285122644,-6.22481345711969,"chr5",80351021,80351956,0.507478632478632,0.507478632478632,".",936,935,"6","processed_pseudogene",50.75,"CTC-512J14.5","not"
"1969","ENSG00000249859",0.0155888180421151,8.18287225901878,0.125722396542465,0.900144379402787,0.96243285122644,-6.55245947834976,"chr8",127794533,128101253,0.466026127979499,0.494026261843788,"0.4635450427969514",306721,5510,"5","lincRNA",46.6,"PVT1","not"
"2015","ENSG00000250903",-0.024101814263406,7.1413677914648,-0.126303897251065,0.89968498319809,0.96243285122644,-6.43203183251586,"chr6",2245748,2482022,0.420933234578352,0.465954249917447,"0.41866506043117124",236275,13160,"4","lincRNA",42.09,"GMDS-AS1","not"
"3009","ENSG00000269091",-0.042142929602913,2.96126955122459,-0.126103893701777,0.899842985835875,0.96243285122644,-5.74447436801875,"chr19",50043196,50051062,0.480869454684124,0.542938047229157,"0.4645620153804125",7867,707,"7","antisense",48.09,"CTD-2126E3.3","not"
"3075","ENSG00000270062",-0.0291443113337237,5.06633823973085,-0.126666991411199,0.899398149394426,0.96243285122644,-6.09546526671926,"chr14",50723777,50724272,0.320564516129032,0.320564516129032,".",496,495,"1","sense_intronic",32.06,"RP11-248J18.3","not"
"3248","ENSG00000272341",0.0245472046632234,6.46709547777742,0.126294251155369,0.899692603513431,0.96243285122644,-6.34086080283004,"chr6",16764346,16766883,0.340819542947203,0.340819542947203,".",2538,2537,"1","lincRNA",34.08,"RP1-151F17.2","not"
"1166","ENSG00000232022",0.0241230603561533,7.55859942676002,0.123300673320493,0.902057947245815,0.964207608965507,-6.48196607983655,"chr1",46432129,46482493,0.531261788940733,0.541549708553996,"0.5311641440916356",50365,2458,"7","transcribed_unprocessed_pseudogene",53.13,"FAAHP1","not"
"1432","ENSG00000235831",0.0308373409716598,5.25757662994414,0.122263274356827,0.902877843358715,0.964496076474661,-6.12450513752016,"chr3",4896809,4979961,0.407129027214893,0.433521359788637,"0.3966896648462843",83153,2712,"3","antisense",40.71,"BHLHE40-AS1","not"
"1874","ENSG00000247317",-0.0357824880425976,4.27035882275565,-0.121996041112817,0.903089065028498,0.964496076474661,-5.92868016623858,"chr8",142981738,143018437,0.489564032697548,0.530736859087724,"0.4686825620653951",36700,3847,"6","lincRNA",48.96,"RP11-273G15.2","not"
"2809","ENSG00000266124",-0.0418691892224672,2.79453579672093,-0.122530945503461,0.902666282539933,0.964496076474661,-5.73437665130591,"chr16",535316,535368,0.641509433962264,0.641509433962264,".",53,52,"8","miRNA",64.15,"MIR5587","not"
"773","ENSG00000225938",0.0203081388603437,6.18849523046356,0.120831553411578,0.904009559137856,0.964936909374611,-6.29870675524618,"chr1",101235683,101236528,0.600472813238771,0.620352753941336,".",846,401,"8","antisense",60.05,"RP4-575N6.4","not"
"1562","ENSG00000237988",-0.0494048071413817,2.97603223715576,-0.120929771062758,0.903931915846571,0.964936909374611,-5.7584934174663,"chr6",29553219,29554166,0.668776371308017,0.668776371308017,".",948,947,"8","unprocessed_pseudogene",66.88,"OR2I1P","not"
"3358","ENSG00000272977",-0.0226548251450582,6.87436501486436,-0.119973174253205,0.904688166852302,0.965390152219428,-6.39655967423155,"chr22",25476218,25479971,0.470697922216303,0.470697922216303,".",3754,3753,"5","sense_intronic",47.07,"CTA-390C10.10","not"
"1476","ENSG00000236662",-0.0311334370524845,4.44649802118495,-0.118639716263118,0.905742496505619,0.966068954960471,-5.97678758496672,"chr10",100980507,100985614,0.532498042286609,0.517543224186226,".",5108,340,"6","antisense",53.25,"RP11-108L7.4","not"
"2050","ENSG00000251578",-0.0314646542270252,4.42674665884922,-0.118525753958407,0.90583261128101,0.966068954960471,-5.96069722409142,"chr7",142636924,142637384,0.470715835140998,0.453816192729953,".",461,346,"4","TR_V_pseudogene",47.07,"TRBV21-1","not"
"1895","ENSG00000248049",-0.0143730572829046,8.37206718659733,-0.117605744157125,0.906560146441187,0.966302612625618,-6.57905403609051,"chr4",67701280,68080952,0.371258951782192,0.439938412301213,"0.37045929916086784",379673,6585,"3","antisense",37.13,"UBA6-AS1","not"
"3643","ENSG00000277152",-0.0412230425437592,3.25011661359932,-0.117834617296936,0.906379148264184,0.966302612625618,-5.79325130982234,"chr15",66860303,66867023,0.504538015176313,0.504538015176313,".",6721,6720,"6","lincRNA",50.45,"RP11-622C24.2","not"
"1435","ENSG00000235908",-0.037606428026896,3.79607344340132,-0.116736134645705,0.907247898449364,0.966582814442065,-5.8845994838815,"chr3",49365145,49367006,0.47905477980666,0.468093965919442,".",1862,515,"4","sense_intronic",47.91,"RHOA-IT1","not"
"2491","ENSG00000260179",-0.0369461518028809,3.14920272387268,-0.116630283163431,0.907331618502838,0.966582814442065,-5.76658690049704,"chr1",1249777,1251334,0.557124518613607,0.557124518613607,".",1558,1557,"7","lincRNA",55.71,"RP5-902P8.12","not"
"1121","ENSG00000231187",-0.0428294727858494,2.56294315453627,-0.116057715937096,0.907784491395807,0.966616871714724,-5.71941254973072,"chr10",46582782,46598145,0.486852382192137,0.56508367381589,".",15364,988,"7","antisense",48.69,"RP11-38L15.3","not"
"2528","ENSG00000260401",-0.020426287513704,8.75067675712966,-0.11594683043956,0.907872199953055,0.966616871714724,-6.60905437941455,"chr11",73238975,73242335,0.547753644748587,0.547753644748587,".",3361,3360,"7","sense_overlapping",54.78,"RP11-800A3.4","not"
"3112","ENSG00000270605",0.0142420170487929,7.77347208898101,0.115240171087307,0.908431182221833,0.966941171555639,-6.513519473996,"chr1",28239509,28241453,0.415938303341902,0.415938303341902,".",1945,1944,"2","antisense",41.59,"RP5-1092A3.4","not"
"3148","ENSG00000271533",0.0245447827114003,7.16792082522314,0.114431589642232,0.909070843238525,0.96735114085936,-6.43894895485439,"chrX",74209976,74213660,0.320217096336499,0.320217096336499,".",3685,3684,"1","sense_intronic",32.02,"RP3-368A4.6","not"
"2188","ENSG00000254912",0.0517393781615576,4.30354341903861,0.113974052298281,0.909432823083755,0.967465480140317,-5.93171614184124,"chr15",32494003,32500346,0.387925598991173,0.388272441889595,"0.39501809211787564",6344,1221,"1","unprocessed_pseudogene",38.79,"RP11-632K20.2","not"
"1723","ENSG00000242474",0.0376340760392448,4.07464703056656,0.112673904122475,0.910461536527626,0.968070521679018,-5.91036333566257,"chr7",135853,149466,0.486998677831644,0.468755980728956,"0.4857520280440942",13614,1761,"4","lincRNA",48.7,"AC093627.9","not"
"2573","ENSG00000260923",0.0410586737164538,5.03849110208558,0.112478845032808,0.910615885853235,0.968070521679018,-6.08366583078996,"chr16",90185997,90222678,0.402458971702742,0.458899764258135,"0.39965734658397567",36682,3146,"4","lincRNA",40.25,"AC137934.1","not"
"3765","ENSG00000281538",-0.0269865650569949,4.66533344756859,-0.112289601253567,0.910765636812462,0.968070521679018,-6.02924346333109,"chr22",42138060,42139726,0.564487102579484,0.565701273915,".",1667,629,"7","lincRNA",56.45,"RP4-669P10.20","not"
"2398","ENSG00000259235",0.0573937837016902,2.04510288798002,0.111795459683702,0.911156672292985,0.96821540715282,-5.67334104010283,"chr15",48189037,48191691,0.400376647834275,0.436549328736971,"0.36809904199196936",2655,827,"3","lincRNA",40.04,"RP11-605F22.2","not"
"1782","ENSG00000244256",-0.0407446758220757,2.80986125052507,-0.10985763084882,0.912690368757708,0.968616343927191,-5.74072048329236,"chr1",63655743,63656047,0.544262295081967,0.544262295081967,".",305,304,"7","misc_RNA",54.43,"RN7SL130P","not"
"2206","ENSG00000255200",-0.0164366373204921,7.25588234548179,-0.110517162548183,0.912168344551047,0.968616343927191,-6.44809313451532,"chr11",65174117,65176470,0.47536108751062,0.47536108751062,".",2354,2353,"5","transcribed_processed_pseudogene",47.54,"AP003068.18","not"
"2919","ENSG00000267512",-0.0372344850215645,2.94777126370708,-0.109629401410429,0.912871022929411,0.968616343927191,-5.7577969541817,"chr19",13139617,13141147,0.610058785107773,0.502234247273392,".",1531,456,"6","antisense",61.01,"CTC-250I14.3","not"
"3089","ENSG00000270165",-0.0275323139031158,4.61290832742505,-0.109766612858367,0.9127624131664,0.968616343927191,-6.00307797056112,"chr16",67738588,67739922,0.506367041198502,0.513191486087184,".",1335,567,"6","sense_intronic",50.64,"RP11-167P11.2","not"
"3544","ENSG00000275318",0.0245467455274513,4.96519317943669,0.109386907629928,0.91306297297846,0.968616343927191,-6.08380183293995,"chr9",92840955,92841688,0.35558583106267,0.35558583106267,".",734,733,"1","unprocessed_pseudogene",35.56,"RP11-526D8.11","not"
"3667","ENSG00000277654",0.0392358087533573,3.69659313121212,0.110408639118902,0.912254239017126,0.968616343927191,-5.83486152547104,"chr15",94841059,95169864,0.378882988753247,0.472611463940854,"0.3781749054833712",328806,2437,"5","lincRNA",37.89,"RP11-255M2.3","not"
"1867","ENSG00000247121",-0.0187665777527464,5.8736603284941,-0.107944126783262,0.914205136213721,0.969557400320411,-6.24223244872796,"chr5",96814028,96935809,0.395033748829876,0.53758891725461,"0.3907076056955435",121782,2530,"7","antisense",39.5,"CTD-2260A17.2","not"
"2196","ENSG00000255122",-0.0295013240569224,4.77747571326788,-0.107241541874415,0.914761395670233,0.969876726622749,-6.0267359196309,"chr8",12580287,12581063,0.447876447876448,0.457001734175647,".",777,184,"4","processed_pseudogene",44.79,"RP11-303G3.6","not"
"3236","ENSG00000272273",0.0367141281617163,3.10676063909673,0.106909477687566,0.91502431646302,0.969884948933613,-5.78981979873431,"chr6",30742929,30743592,0.572289156626506,0.567316083350703,".",664,525,"7","antisense",57.23,"XXbac-BPG252P9.10","not"
"1391","ENSG00000235290",0.0362401079079224,3.60183919761435,0.10619391325388,0.915590915869305,0.970214962703994,-5.86145709617577,"chr6",29956596,29958570,0.532658227848101,0.560510423072591,"0.5146585051081779",1975,766,"7","unprocessed_pseudogene",53.27,"HLA-W","not"
"440","ENSG00000213763",0.0370282150434811,3.6982602286174,0.10408480645728,0.917261203563085,0.970631913904032,-5.86804811846659,"chr5",77784881,77786003,0.583259127337489,0.583259127337489,".",1123,1122,"8","processed_pseudogene",58.33,"ACTBP2","not"
"1297","ENSG00000233864",-0.0718471256984787,2.57370105386857,-0.104474477597938,0.916952579047726,0.970631913904032,-5.70862186783073,"chrY",12662334,12692233,0.392408026755853,0.394935670982312,"0.39163909828296944",29900,5280,"2","lincRNA",39.24,"TTTY15","not"
"2273","ENSG00000256720",0.0281024594930299,4.8129601905634,0.10494921575872,0.916576597477397,0.970631913904032,-6.07012637893938,"chr12",9135084,9135591,0.496062992125984,0.496062992125984,".",508,507,"5","processed_pseudogene",49.61,"BTG1P1","not"
"3292","ENSG00000272625",0.0216616206988851,5.57889116529947,0.105341396047685,0.916266014051464,0.970631913904032,-6.18938818040316,"chr18",2920966,2921685,0.497222222222222,0.497222222222222,".",720,719,"5","antisense",49.72,"RP11-737O24.5","not"
"3448","ENSG00000273654",0.0306922413013444,3.52724001241814,0.104177457198972,0.917187821848876,0.970631913904032,-5.83139066155355,"chr19",18022403,18032099,0.507064040424874,0.503440905580844,".",9697,1734,"6","transcribed_processed_pseudogene",50.71,"CTB-52I2.4","not"
"226","ENSG00000198134",-0.0245866610020853,3.94110816240325,-0.10331791242534,0.917868630213247,0.970876071887896,-5.87606523634926,"chr12",12111163,12111489,0.535168195718654,0.535168195718654,".",327,326,"6","processed_pseudogene",53.52,"RP11-267J23.4","not"
"985","ENSG00000229023",-0.0393387931515328,3.47139861436053,-0.103148540819412,0.918002789362036,0.970876071887896,-5.83310173459706,"chr2",190992639,190993567,0.454251883745963,0.409309879201489,".",929,616,"2","processed_pseudogene",45.43,"AC067945.3","not"
"189","ENSG00000188002",-0.0127166521922115,7.47609465846997,-0.0985188467637912,0.921670868757845,0.970907911219666,-6.48074917272015,"chr5",1598920,1634005,0.503562674571054,0.466292420696828,"0.4998819495945907",35086,3357,"4","transcribed_unprocessed_pseudogene",50.36,"RP11-43F13.1","not"
"389","ENSG00000211814",-0.0281476111161227,4.97237699369139,-0.0989612021662465,0.921320319079893,0.970907911219666,-6.09036449817728,"chr14",22221896,22222475,0.43448275862069,0.445703982644542,".",580,328,"4","TR_V_pseudogene",43.45,"TRAV35","not"
"514","ENSG00000215559",0.0508780365264112,6.90943446152148,0.101852938076187,0.919029113370829,0.970907911219666,-6.38740489153359,"chr21",13909574,13980437,0.372022465567848,0.413554017721836,"0.3710245120892939",70864,4813,"2","transcribed_unprocessed_pseudogene",37.2,"ANKRD20A11P","not"
"546","ENSG00000218510",-0.0141997112428465,7.4829138701994,-0.101052067472898,0.919663598979386,0.970907911219666,-6.48737492845075,"chr1",22024531,22031225,0.476325616131441,0.499645108093818,"0.47478118518707585",6695,2578,"5","lincRNA",47.63,"LINC00339","not"
"794","ENSG00000226137",-0.0123162117846221,9.49451513448503,-0.100595351179716,0.920025453300896,0.970907911219666,-6.69460689138231,"chr17",81029130,81034881,0.590751043115438,0.597497007758985,".",5752,4771,"8","lincRNA",59.08,"BAIAP2-AS1","not"
"1383","ENSG00000235172",-0.0323705414239437,3.01866364932951,-0.0996230369182964,0.920795869333897,0.970907911219666,-5.76427502300611,"chr5",170331429,170333879,0.4953080375357,0.511703824482609,"0.4887509697439875",2451,982,"6","lincRNA",49.53,"LINC01366","not"
"1429","ENSG00000235760",-0.0239736285243657,3.89718063564576,-0.0982746174971403,0.921864417677394,0.970907911219666,-5.89266132301608,"chr2",47527537,47535199,0.510374526947671,0.539385650707643,"0.5181451612903226",7663,758,"7","antisense",51.04,"HCG2040054","not"
"1869","ENSG00000247157",0.0343431003211832,4.58926701187355,0.0984839362395395,0.921698534664608,0.970907911219666,-5.98677669714982,"chr12",11548030,11590369,0.400708549834672,0.441535832755755,"0.3979594147287866",42340,3784,"3","lincRNA",40.07,"LINC01252","not"
"2580","ENSG00000260979",-0.0348215205643618,3.78928593593016,-0.102476639493039,0.918535025233739,0.970907911219666,-5.86506493401035,"chr16",8962706,8966990,0.603500583430572,0.580739276102598,".",4285,425,"7","lincRNA",60.35,"RP11-77H9.8","not"
"2995","ENSG00000268804",-0.0252446459672209,4.89200960382493,-0.0986356051777915,0.921578340698117,0.970907911219666,-6.05274822092112,"chr16",85935281,85936223,0.51219512195122,0.510654544722249,".",943,748,"6","lincRNA",51.22,"RP11-542M13.3","not"
"3088","ENSG00000270164",0.0157630575019176,6.65923787319911,0.100393920000591,0.920185051670645,0.970907911219666,-6.36675879986758,"chr19",41535183,41536904,0.407665505226481,0.407665505226481,"0.2619047619047619",1722,1721,"2","lincRNA",40.77,"LINC01480","not"
"3338","ENSG00000272858",0.0312292648412806,3.67693804990191,0.100033650921937,0.92047050891956,0.970907911219666,-5.8444893889078,"chr22",28814914,28815662,0.455273698264352,0.455273698264352,".",749,748,"4","sense_intronic",45.53,"CTA-292E10.8","not"
"3345","ENSG00000272911",0.0337866392891319,3.78504390600667,0.0999747607168218,0.920517171240569,0.970907911219666,-5.8665286651002,"chr17",2688473,2688960,0.55327868852459,0.557820538473878,".",488,301,"7","lincRNA",55.33,"RP11-74E22.6","not"
"3541","ENSG00000275202",0.0246092688398232,4.30903382661507,0.0987302566486884,0.921503332613841,0.970907911219666,-5.96078649508308,"chr13",48974967,48976867,0.617569700157812,0.551268838501264,".",1901,1099,"7","antisense",61.76,"RP11-156K23.3","not"
"3588","ENSG00000276071",-0.0340341968076925,2.85458372390272,-0.098969974988659,0.921313367110979,0.970907911219666,-5.75986798420134,"chr19",36668102,36669404,0.454336147352264,0.454336147352264,".",1303,1302,"4","lincRNA",45.43,"CTD-3234P18.6","not"
"599","ENSG00000223356",-0.0211899772340072,5.16117774021568,-0.0976333342102322,0.922372649648502,0.971027980732896,-6.11047527712111,"chr1",156712212,156713174,0.53582554517134,0.503422319735272,".",963,431,"6","antisense",53.58,"RP11-66D17.5","not"
"3297","ENSG00000272645",-0.0148216442215805,7.80236954030235,-0.0974860819706898,0.922489355018808,0.971027980732896,-6.51607312024583,"chr1",223951394,223992594,0.443071770102667,0.499407033230317,"0.43618758494098037",41201,4227,"5","transcribed_unprocessed_pseudogene",44.31,"GTF2IP20","not"
"122","ENSG00000179978",0.0194986671704616,7.24413323006955,0.0963357446287818,0.923401117530586,0.971180865449296,-6.44834859104351,"chr5",70094659,70128434,0.42550923732828,0.426965301638967,"0.4237158872625061",33776,3532,"3","unprocessed_pseudogene",42.55,"RP11-1319K7.1","not"
"825","ENSG00000226498",-0.0361084511104814,2.63214743608189,-0.096594209549276,0.923196248170359,0.971180865449296,-5.71096303929573,"chr1",236819634,236820518,0.517514124293785,0.517514124293785,".",885,884,"6","transcribed_processed_pseudogene",51.75,"RPSAP21","not"
"3100","ENSG00000270392",-0.0298429324835503,2.89594775715473,-0.0966751819307638,0.923132067367333,0.971180865449296,-5.72932202290545,"chr1",120432204,120434052,0.412655489453759,0.412655489453759,".",1849,1848,"2","transcribed_processed_pseudogene",41.27,"PFN1P2","not"
"1130","ENSG00000231412",0.0516946934506679,5.74564750037764,0.0959743558600274,0.92368757695495,0.971213410789976,-6.23098631842171,"chr19",43329295,43331430,0.504681647940075,0.521306744183624,".",2136,299,"6","lincRNA",50.47,"CTC-490G23.2","not"
"308","ENSG00000204778",-0.0268978081482274,6.06613276555083,-0.09410832142643,0.925166871462709,0.972009287345043,-6.27397851661293,"chr9",65287914,65323015,0.364765540425047,0.380211214474319,"0.3669395358340999",35102,646,"1","unprocessed_pseudogene",36.48,"CBWD4P","not"
"1334","ENSG00000234389",0.0358973265792235,6.37650036220773,0.0938693072843172,0.925356368394108,0.972009287345043,-6.35352749061776,"chr2",102438713,102440475,0.445830969937606,0.429601830946825,"0.5140845070422535",1763,1324,"3","sense_intronic",44.58,"AC007278.3","not"
"1706","ENSG00000242071",-0.0106781912267824,10.0310794974053,-0.0937292568583884,0.925467406183033,0.972009287345043,-6.74276231095432,"chr14",69885340,69886140,0.530586766541823,0.530586766541823,".",801,800,"6","processed_pseudogene",53.06,"RPL7AP6","not"
"2059","ENSG00000251637",-0.0332067620847747,4.05982685283992,-0.0944917322479572,0.92486290187981,0.972009287345043,-5.88637534513177,"chr11",67886477,67906350,0.44701620207306,0.445241520729961,"0.4114832535885167",19874,3958,"4","lincRNA",44.7,"RP11-119D9.1","not"
"2258","ENSG00000256427",-0.02435789037375,5.70790077339228,-0.0933888262598878,0.925737319806693,0.972024185797027,-6.23830854497983,"chr12",9246497,9257960,0.359298674110258,0.411073080928732,"0.3630410654827969",11464,221,"2","lincRNA",35.93,"RP11-118B22.4","not"
"3402","ENSG00000273245",0.0313248151520913,3.75715963721586,0.092828095341463,0.926181919459839,0.972222445696451,-5.85526503217134,"chr2",73750256,73750786,0.414312617702448,0.414312617702448,".",531,530,"2","lincRNA",41.43,"RP11-434P11.2","not"
"26","ENSG00000128438",0.0189909650794284,6.75129982674849,0.0904602580451943,0.928059616694589,0.973399595368192,-6.38132368576409,"chr17",16922915,16934839,0.60377358490566,0.586020513585748,"0.6155675863010354",11925,5335,"8","transcribed_unprocessed_pseudogene",60.38,"TBC1D27","not"
"932","ENSG00000228283",-0.0245783751845439,4.08286456759096,-0.0907477780555241,0.927831591224104,0.973399595368192,-5.92802014802617,"chr6",146802359,146803824,0.371759890859482,0.371759890859482,".",1466,1465,"1","transcribed_processed_pseudogene",37.18,"KATNBL1P6","not"
"1892","ENSG00000248008",0.0186594560006599,5.17491589757408,0.0904451543287196,0.928071595268174,0.973399595368192,-6.12869218797905,"chr12",120490328,120495940,0.462497773026902,0.507539634394814,".",5613,1899,"6","antisense",46.25,"NRAV","not"
"801","ENSG00000226240",0.0302657070436023,3.09560318755481,0.0893803421362536,0.928916126244211,0.973682637429695,-5.76168476936301,"chr13",74419173,74435159,0.386876837430412,0.498043278826525,"0.3815147600211567",15987,722,"5","lincRNA",38.69,"LINC00381","not"
"839","ENSG00000226777",0.0105279722673419,9.94209157452526,0.0888296124176931,0.929352956523309,0.973682637429695,-6.73557117078036,"chr14",105917979,105932642,0.559260774686307,0.565058057856758,"0.602557224012017",14664,9877,"7","lincRNA",55.93,"FAM30A","not"
"1579","ENSG00000238113",-0.0135568149613245,9.34669780479967,-0.0890824399374345,0.929152414970726,0.973682637429695,-6.68051085314153,"chr9",62801461,62813486,0.40994511890903,0.445254079907029,"0.4116110142059194",12026,3031,"4","lincRNA",40.99,"LINC01410","not"
"3720","ENSG00000278831",-0.0288148576662617,3.52413852924761,-0.0888130215948146,0.929366116441709,0.973682637429695,-5.84187287997738,"chr10",124623353,124624079,0.557083906464924,0.557083906464924,".",727,726,"7","antisense",55.71,"RP11-12J10.4","not"
"568","ENSG00000220804",0.0188435982966935,5.51800516231033,0.0880123918177473,0.930001202883251,0.973873970912418,-6.1568619162325,"chr2",242088633,242160153,0.391115896030536,0.437146217558235,"0.3875413321189374",71521,1920,"3","transcribed_unprocessed_pseudogene",39.11,"AC093642.5","not"
"3276","ENSG00000272509",0.0289559829042068,3.07563989049593,0.0879367940547167,0.930061171905308,0.973873970912418,-5.77988560940179,"chr8",94884609,94885070,0.285714285714286,0.285714285714286,".",462,461,"1","antisense",28.57,"RP11-347C18.5","not"
"2","ENSG00000073905",-0.0238653014659138,3.93308777866664,-0.0855089827534122,0.931987280136519,0.975353428358731,-5.89796319607339,"chrX",80929500,80930347,0.477594339622642,0.477594339622642,".",848,847,"5","processed_pseudogene",47.76,"VDAC1P1","not"
"1615","ENSG00000239906",0.0410000015619145,4.13019778337431,0.0855895417742133,0.931923361974271,0.975353428358731,-5.93625680897584,"chr1",139790,140339,0.527272727272727,0.538919730753562,".",550,321,"7","antisense",52.73,"RP11-34P13.14","not"
"1440","ENSG00000235989",-0.0191354087740603,5.32446722060022,-0.0845219842895125,0.932770432891526,0.975904325742001,-6.15363875012098,"chr22",30922308,30932449,0.498816801419838,0.50273376854525,"0.49938867001766063",10142,2690,"6","antisense",49.88,"MORC2-AS1","not"
"461","ENSG00000214182",-0.0142863387393515,8.75415702825887,-0.0837806666722394,0.933358688825458,0.976251066655357,-6.6149905626369,"chr13",81689911,81691072,0.44578313253012,0.445783132530121,".",1162,1161,"4","transcribed_processed_pseudogene",44.58,"PTMAP5","not"
"2064","ENSG00000251739",-0.0230635551009,3.46459497337282,-0.083115355193135,0.933886663151434,0.976534582293975,-5.85362639572363,"chr4",183705931,183706031,0.465346534653465,0.465346534653465,".",101,100,"4","snRNA",46.53,"RNU6-1053P","not"
"3347","ENSG00000272914",0.0200190187487834,5.45300392532426,0.0826678629423271,0.934241798220889,0.976637259361276,-6.17308757062955,"chr10",30831828,30833387,0.419230769230769,0.419230769230769,".",1560,1559,"3","sense_intronic",41.92,"RP11-330O11.3","not"
"2722","ENSG00000263331",0.0288503486812051,2.63905101222325,0.0815435984131427,0.93513408591136,0.977301253931559,-5.71083177815714,"chr16",21120758,21130108,0.450433108758422,0.481524731127335,"0.4468846980186202",9351,402,"5","antisense",45.04,"CTC-508F8.1","not"
"515","ENSG00000215580",0.0634990411703691,2.96513724882826,0.0787654357310318,0.937339363278749,0.978411335148608,-5.75002225198282,"chrY",19455431,19503153,0.394086708714875,0.445794948849344,"0.3942259681560763",47723,7366,"4","transcribed_unprocessed_pseudogene",39.41,"BCORP1","not"
"971","ENSG00000228817",-0.0244142213105576,4.0177073847415,-0.0779356505075153,0.937998133460018,0.978411335148608,-5.89824983144369,"chr21",29370497,29373709,0.442265795206972,0.433700763420718,"0.4294205052005943",3213,1287,"3","lincRNA",44.23,"BACH1-IT2","not"
"1245","ENSG00000233154",0.02283049698437,4.40702758429875,0.0792574503435771,0.93694877114672,0.978411335148608,-5.96529826118494,"chr1",116423724,116478842,0.430631905513525,0.481467281569873,"0.4296871403540476",55119,1691,"5","lincRNA",43.06,"RP4-655J12.4","not"
"1307","ENSG00000233967",0.0264807809406373,2.7443376850148,0.07940788801443,0.936829347324876,0.978411335148608,-5.74912765974567,"chr6",80443344,80465927,0.378010981225646,0.422371793064538,"0.37388183846261713",22584,930,"3","lincRNA",37.8,"RP11-250B2.3","not"
"2292","ENSG00000257261",0.0210640746160049,4.00194864690968,0.0782228829816089,0.937770093439794,0.978411335148608,-5.91664727593037,"chr12",46383679,46876159,0.384796570832174,0.425003325719953,"0.3832870616664518",492481,2221,"3","lincRNA",38.48,"RP11-96H19.1","not"
